Date_Time,Raw_Profits,Std_Profits,Operational_costs,Total_Capex
2030-01-02T08:30:00.0,-0.0,-18.835616438356173,0.2853881278538813,0.0
2030-01-02T09:00:00.0,-0.0,-19.121004566210054,0.2853881278538813,0.0
2030-01-02T09:30:00.0,-0.0,-19.406392694063936,0.2853881278538813,0.0
2030-01-02T10:00:00.0,-0.0,-19.691780821917817,0.2853881278538813,0.0
2030-01-02T10:30:00.0,-0.0,-19.9771689497717,0.2853881278538813,0.0
2030-01-02T11:00:00.0,-0.0,-20.26255707762558,0.2853881278538813,0.0
2030-01-02T11:30:00.0,-0.0,-20.54794520547946,0.2853881278538813,0.0
2030-01-02T12:00:00.0,-0.0,-20.833333333333343,0.2853881278538813,0.0
2030-01-02T12:30:00.0,-0.0,-21.118721461187224,0.2853881278538813,0.0
2030-01-02T13:00:00.0,-0.0,-21.404109589041106,0.2853881278538813,0.0
